#tid	superkingdom	kingdom	phylum	class	order	family	genus	species	OULU-49	OULU-296	OULU-341	OULU-372	OULU-479	OULU-560	OULU-638	OULU-644	OULU-685	OULU-785	OULU-13	OULU-74	OULU-169	OULU-301	OULU-331	OULU-360	OULU-393	OULU-402	OULU-444	OULU-461	OULU-488	OULU-494	OULU-545	OULU-794	OULU-29	OULU-102	OULU-228	OULU-232	OULU-255	OULU-314	OULU-335	OULU-386	OULU-390	OULU-481	OULU-486	OULU-500	OULU-516	OULU-648	OULU-701	OULU-68	OULU-226	OULU-277	OULU-308	OULU-342	OULU-408	OULU-497	OULU-574	OULU-583	OULU-647	OULU-115	OULU-139	OULU-152	OULU-171	OULU-183	OULU-661	OULU-703	OULU-709	OULU-722	OULU-833	OULU-835	OULU-847	OULU-848	OULU-869	OULU-870	OULU-878	OULU-884	OULU-888	OULU-895
310297	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides plebeius	0	0	0	0	0	0	0	0	0.00495259718551223	0	0.00257888230126858	0.000971846433623391	0.00181316870320978	0.00231935127204718	0	0.0164202520685528	0.00243523983836895	0.000511883102011599	0.00240930363665859	0.000196621051922628	0.00861183142290914	0.000774615430054164	0.00143592893147796	0.00117382964887971	0.000253660679810622	0	0.0133299681237088	0	0.0099248001954408	0.0258668126857437	0	0.00115107370645733	0	0	0	0.0187194197149489	0.00177321024915524	0.00717130940236856	0	0.00176926454335454	0.00140196939319493	0	0.00201286048700314	0.00273800442928334	0.00824378006477111	0.00447201103575659	0.00335288894382254	0.000738734890424975	0.000272041613206766	0.00107576716460931	0.0126999643607352	0.000116481863709819	0.0563205245687711	0.0143021548002696	0.0028243000827513	0.000118412253385182	0.0335267742231615	0.00996829386505754	0.00774416077881039	0	0.00277114180506409	0.0659902366562688	0.00470237609818735	0	0.0174716189817253	0	0.00728596914384717	0.0128512687542878
310298	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides coprocola	0	0	0	0	0	0	0	0	0.000291061009981704	0	0.00195007930187827	0.000255921694201616	0.00102952494171972	0.00212216031369913	0	0.372785559129413	0.00111269449528576	0.000113240686238559	0.00296041675595884	0.000102680549340939	0.00416040001152405	0.000547933841016225	0.000852875304884398	0.000840906912254819	0.000202360542326253	0	0.013278577976733	0	0.00499392022537691	0.00600858688412915	0	0.0034339510573224	0	0.000123770326753663	0	0.00849353709438333	0.00305267764447678	0.00085119348989331	0	0.000976698028457793	0.00182593223374597	0	0.000552272877341691	0.00532269805061873	0.00103576503381806	0.00284884977101741	0.000534933022371577	0.000874755790883336	0	0.000845555631400504	0.00127494947287459	0	0.00498647253885588	0.00632867309896031	0.00280019999671399	0	0.0107854396130222	0.00348690583797226	0.00543465581274869	0	0.0220773140493579	0.00931721624971652	0.00519500883229902	0.000157850902907165	0.0146952200744487	0	0.000270762569536785	0.00920213923144489
310300	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides pyogenes	0	0	0	0	0	0	0	0	0.00101390351824521	0	0.000144480689172887	0	0.000285191368918571	0.000180690878157668	0	0.000440661665701096	0	0	0	0	0.000132900639252075	0	0	0	0	0	0	0	0.000385541561443324	0	0	0.000241380777246103	0	0	0	0.000657732098165393	0	0	0	0.000236921947498408	0	0	0	0	0.000480652335970353	0.000535483716256991	0	0	0	0	0	0	0.00199346901047993	0.000701143666981379	0	0	0	0.000959227107872869	0	0	0.00172804736148176	0.00018991318484411	0	0.00665207804988645	0.000112030762929495	0	0.000311372954929342	0.000149560800150281
310514	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella multisaccharivorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247981641638468	0	0	0	0.00347560560968976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31281	Eukaryota	Fungi	Microsporidia	NA	NA	Enterocytozoonidae	Enterocytozoon	Enterocytozoon bieneusi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015821095875841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130730721633584	0	0	0	0	0	0	0.000165710982666127	0	0	0	0	0.000145330760079875	0	0.000106632029207516	0	0	0	0	0	0	0	0	0	0	0.00012258116329524	0
313439	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114970370204592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31532	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	Sk1virus	Lactococcus virus sk1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142640955694403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315405	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus	0	0	0	0	0	0	0	0	0	0.000180730795215499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000306590861520321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000243644668231843	0	0	0	0	0	0	0	0
319475	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium lundense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173670784991948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31971	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	[Eubacterium] dolichum	0	0	0	0	0	0	0	0	0	0	0.00136967653335706	0.00209320385700954	0.000409191964121428	0.000522162537709933	0.00051078337117025	0.000237810898925198	0.000959163875022055	0.000884195358223872	0.000610203453751549	0.000738733952226644	0.000513152468263372	0.00183983289722861	0.000710914421887705	0.000501974126227318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000310282550522565	0.000623394176740984	0.00113605627103062	0.000672383503118051	0.000523802760440548	0.000396031924715154	0.000913196337582583	0.000895095057287075	0.000794335258499412	0.000626843717183243	0.000239361594148217	0.000232271725778923	0.000108431734907759	0.000241681092398538	0.000427272234633787	0	0.000112472140344831	0	0.000259681924243059	0.000431388399132133	0.000461348839443764	0	0.000208603498280666	0.000248121377073643	0.000334341912435739	0.000104050708585325	0.000170432191757986	0.000274902608825758	0.000230261231897591
319970	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus devriesei	0	0	0	0.000186510537150347	0.00907351640393274	0	0.000777769232120786	0	0.000212050735816053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000385521561362324	0.000152860429537807	0.000688641935083838	0	0.000427102075716088	0	0.000202650830868407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322095	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas somerae	0	0	0	0	0	0	0	0	0.000412661431935169	0	0.000322681539190942	0	0	0.000173380842630895	0	0.000515151947274361	0.000280421132901377	0	0.000203431151420317	0	0.000113570546274328	0	0.000116650725567513	0.000167521377025719	0	0	0.000220600630917804	0	0.000358691452700384	0.000375821056057168	0	0.000266660858647965	0	0	0	0.000982513134216898	0.00020266117138157	0.000443321817619453	0	0.000195491606941009	0	0	0	0.00059516313650973	0.000515652506071179	0.000151211049404683	0.000158010892761544	0	0	0	0.000701425211589323	0.000114081825309205	0.0033870153093092	0.000207981087741089	0	0	0.00195547899520338	0	0.000418648151079503	0	0.000771813287924607	0.000611480254523869	0.000394162187600141	0	0.0010522571658713	0	0	0
322505	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Sharpea	Sharpea azabuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015019105283928	0.000118180735084172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137590954881227	0.000113480641165623	0	0.000193061144852589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328812	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides goldsteinii	0	0	0	0	0	0	0	0	0.00175539609122444	0	0	0.0011226774321246	0	0	0	0.000144340545607262	0	0	0	0	0	0	0	0.00173583426855769	0	0	0.000673261925529106	0	0.000537032174980309	0.000913562567110814	0	0.000349661125908825	0	0	0	0	0	0	0	0	0.000121980817271476	0	0	0.000264601394449349	0.00011264054743306	0	0	0	0	0.000148780990881399	0	0	0.00017572079425799	0	0	0	0.000273111256311779	0	0.000160673128305809	0	0	0.000518788700086501	0.000148770825678083	0.000212681216536559	0.000941156409275146	0	0	0.000208861117406978
328814	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii	0	0	0	0	0	0	0	0	0	0	0.00674800218797044	0.000624324133025761	0.00018010086448415	0.0267278498973505	0	0.0161570910738043	0.013048302715143	0	0	0.000519682780302874	0.00344132655278072	0.00756341301952526	0.00440147737718929	0.00646346312966693	0.000242770650625344	0	0.000181250518376482	0	0.00182849740541449	0.000656221843983382	0	0	0	0	0	0	0	0	0	0.00227422869415986	0.00248786666870668	0.000361191993779806	0.00188692983090442	0.00303605600001512	0.00616604996700284	0.00901069253420619	0.00149174842837862	0.00429821845420617	0	0.000960376396106796	0	0	0.000371051677153581	0.00102073533844582	0.00396705416238337	0.000103181963552766	0.00132165607961797	0.00128879955000467	0.000124482423672789	0	0	0.000777353036210418	0.000956265307272456	0	0.00127204866265139	0	0	0.00758931060281173
329	Bacteria	NA	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii	0	0	0.000704811635162994	0.00022065063547383	0.000624211816456386	0	0	0	0.000870853021859985	0	0	0.000547373623613389	0.000337951622167787	0	0.000166051095937233	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000373071510939619	0	0.000562651581050943	0	0	0	0	0	0	0	0.000255961008486373	0.000114270939307121	0	0	0	0.000242211276453427	0.00104400507386466	0.000540413750471428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329854	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis	0	0	0	0	0	0	0	0	0.000435921512647649	0	0.00117154558827246	0.000789105223876583	0.000981624711798618	0.000394921919320528	0	0.00288164089260257	0.00321170297528002	0.000283941720686828	0.000306791736441228	0.000113080604981237	0.00176114847112415	0.00034453241517223	0.000879415469964225	0.000810546662693567	0.000337460904395224	0	0.00383423096590055	0	0.00769911118140029	0.0132930273534069	0	0.000266450857971763	0	0.000128480339188095	0	0.003587161443045	0.000642023710897048	0.000398791635045704	0	0.000473243890064776	0.00382106560113953	0	0.00118514617461157	0.00203324071517857	0.00737770585565046	0.00328932282790043	0.00263277487517805	0.000348462306820471	0.000149990889445974	0.000575533833055327	0.00165545230001059	0	0.0470387826152975	0.0086498552387429	0.00485549733412549	0	0.0238785498413293	0.000105150779167274	0.00417072120394186	0	0.000773263294101633	0.0537865420003094	0.00170902948511364	0.000176771011130184	0.024866849343244	0	0.00547602196744847	0.00116171621518175
33007	Bacteria	NA	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces neuii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131500532577157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33010	Bacteria	NA	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium avidum	0	0	0	0	0.000224120652191098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138090559266765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33011	Bacteria	NA	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium granulosum	0	0	0	0	0.000126970369483775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174930745204975	0	0	0	0	0	0	0
33031	Bacteria	NA	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus lacrimalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135120547238216	0	0.000137820387275288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33033	Bacteria	NA	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas micra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000625273532795461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33035	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta	0	0	0	0	0	0	0	0	0	0	0.000192610918754083	0.00024141159814478	0.000430692067321924	0.000161510784942415	0.000101330668782414	0	0	0.000421482554184279	0.0019414709887258	0.00537445875335433	0.000599572883945572	0.00143305004568082	0.000407902537153782	0.000246622027233064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135241111681938	0.000309452073328891	0.000589573254444365	0.000177480924675618	0.000210511109393547	0.00124739606234486	0	0.000844264770095952	0	0.00031651187691543	0	0	0	0	0	0	0	0	0	0.000231314503693388	0.000137642637232929	0	0	0	0	0	0	0	0
33038	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] gnavus	0	0	0	0	0	0	0	0	0	0	0.00364028736417073	0.00682731519682661	0.00261970257457236	0.00146875713815969	0.00195918293060734	0.00055570210055394	0.00111761451516264	0.00443127685353774	0.00206535168989057	0.0317173396877673	0.00700349368680463	0.00561078933163321	0.0132418423642595	0.00503221136477742	0.000894722397856026	0	0	0	0	0	0	0	0	0	0	0	0.000119840692679204	0	0	0.0027986430048455	0.00250025675172024	0.00207449145119281	0.00310703618765854	0.00576206036605813	0.00790339841051627	0.00294703045239134	0.0618258793162182	0.00135644897969225	0.0130466873668561	0.000226301507168037	0.00063470471585604	0.00491007856125699	0.00173538784395306	0.0133273297019343	0.00102610366319008	0.00245918679832477	0.000203010933850296	0.0057040322668791	0.0394199375061834	0.0293172217179681	0.00567649418186522	0.000796033349479272	0.000605393359933148	0.00226406295044008	0.000149771019940646	0.000864961123400047	0.00118373123360941	0.000443742374021701
33039	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] torques	0	0	0	0	0	0	0	0	0	0	0.00225247074428545	0.00532746526782008	0.00061542295403018	0.0179188270854996	0.000372372457658221	0.00322706219829511	0.00120659487464329	0.00315461911699185	0.000412532334933016	0.0630214171645818	0.0052213551147181	0.00530133716237351	0.104076147353637	0.00228020874331587	0	0	0	0	0	0	0	0	0	0	0	0	0.000802574638881412	0	0	0.00777581391719039	0.00331173218860566	0.000520322872182255	0.00743204872097384	0.00126929668919355	0.0611988174262527	0.0213773283586588	0.142583205595112	0.0107789713567904	0.00128278760693051	0.001334738889361	0	0.000623179970879535	0	0.000272961427588266	0	0.000108602066697329	0	0	0.00686400364215094	0.000775554859631111	0.000422881801476474	0	0.000307951709131986	0.000277101585021066	0.00104207709654503	0	0.000166961584465437	0
33043	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus eutactus	0	0	0	0	0	0	0	0	0	0	0.00121276578489279	0.0333635308665744	0.000795383817842326	0.000426502072800074	0.000158981049274925	0.000170480644416836	0.00879547553372116	0.000792304801367097	0.000453722568069736	0.000741843968865233	0.000562622706215217	0.00217984528071542	0.000666544145904589	0.00037769310463732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000730696006321171	0.00116537780803131	0.00358842980813255	0.00150162782348096	0.0114824705126196	0.000626483044707597	0.00184279278898196	0.000426432409343113	0.00330328186772597	0.0009981659191239	0.00041416275832397	0.000167431244014143	0.000137172194755116	0.000123900560030532	0.000638553339633966	0	0.000416607928048871	0	0.000182531352557322	0.000385087497653581	0.000283785437328979	0	0.000309475189898935	0.000133810742649622	0.000546603126569884	0	0.000127541640185493	0.000217942068270228	0
33060	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia mollaretii	0.000194300466321119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
333367	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] asparagiforme	0	0	0	0	0	0	0	0	0	0	0.000204390974944951	0.000300531989521771	0.00012500060000288	0.000334631626309704	0.000229561515106	0	0.000524032117089753	0.000489512966448577	0.00096173544342261	0.000177760951021088	0.000278681340457247	0.000306712150052172	0.000539833357763486	0.000145761198157049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000482643967333411	0	0.00034030187846637	0.000178990932542759	0.00012925068115109	0.00028621139098736	0.000135000936906502	0.000459902598449682	0.000245331624095352	0.000128910764440833	0.000137600916422103	0.000917476816852751	0	0	0	0	0	0	0	0	0.000272855227906167	0	0	0	0	0	0	0	0.000156660838135484
334735	Bacteria	NA	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina koreensis	0.0002429705831294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338565	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia tasmaniensis	0	0.000367740812707196	0	0	0	0	0	0	0	0	0	0	0	0	0.000108920718876745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33905	Bacteria	NA	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium thermophilum	0	0	0	0	0	0	0	0	0	0	0.00028656136689772	0	0.000246121181381671	0	0	0	0	0.000532423226484753	0	0	0	0.0001282108987584	0	0.000338632783561481	0	0.000253041007103208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000399222203706565	0	0	0	0	0	0.000133770885563263	0	0.000107300714622759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33934	Bacteria	NA	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus flavithermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276501177895018	0	0	0	0	0	0	0
33959	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	0	0	0.000194820451983449	0	0.000138650403472674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33968	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc pseudomesenteroides	0	0	0	0	0	0	0	0	0	0	0	0.000459393041181933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000880105896709508	0	0	0	0	0	0	0	0.000110420654794483	0.000605474032457055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34002	Bacteria	NA	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus alcaliphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000363790974959813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34038	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella aquatilis	0.000960942306261535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34085	Bacteria	NA	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108540527506964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341220	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Lactonifactor	Lactonifactor longoviformis	0	0	0	0	0	0	0	0	0	0	0.000475652268861323	0.0006754044711776	0.000161330774387717	0.000574152790382562	0.00103691684365117	0.000161230609451704	0.000331261338295807	0.0002995118150416	0.00027313154592455	0.000601393217453713	0.000458802206838615	0.00072569508712256	0.000573253565637179	0.000626045146091101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318412617351714	0.000463883108016824	0.000669063693231588	0.00084398439715871	0.00035213185573488	0.000314301527505424	0.00028340196680965	0.00172440974291505	0.000489023237333832	0.000537033184606784	0.000141950945393296	0.00119381887007421	0.000152692443079089	0	0.000158920831155947	0	0.000306235827667801	0	0.000242851799531835	0.000304775933987436	0.000306635875143368	0	0	0.000403602239992432	0.000218761251314358	0.000179671223561032	0.000456035864621219	0.000366913482008944	0
341225	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	[Clostridium] saccharogumia	0	0	0	0	0	0	0	0	0	0	0.00152459727232899	0.000880475828749987	0.00184278884538646	0	0	0.000165760626575168	0.000641522591751271	0.00179628088546217	0.00371679103703727	0.00290391553594812	0.000593762855999337	0.00271625904097588	0.00101889633753522	0.000784906451931035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000574174719716195	0.000578033872826948	0.000823684546738699	0.000899474686263116	0.00175826926607903	0.00186854908114853	0.000609474229751154	0.00176157995292674	0.000301131993493797	0.0032021589888028	0	0.000195701454061804	0.000243973903582458	0	0.000193271010807387	0	0.000194853708066065	0	0	0.000875237040865189	0.0037177212315388	0	0.000132212217198883	0.00013992077656031	0	0	0.000635558173278108	0.000288572738555289	0
342942	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] glycyrrhizinilyticum	0.000140830337992811	0	0	0	0	0	0	0	0	0	0.00175395836638141	0.00319068112230903	0.00172192826525567	0.000622673026190908	0.000352322325327347	0.000291201100740161	0.000983033971457245	0.00157326953401338	0.00106366602034968	0.00501875685034915	0.00098374473181216	0.00309761171425812	0.00219600365914276	0.000963447919541899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130726074568333	0.00205217374956412	0.00161425891070919	0.00175812915985292	0.00108357571044399	0.0019347894030765	0.00112557781151001	0.0208342277133866	0.000683824526918369	0.00109175647411589	0.000230321533941416	0.000315392343365112	0.000266614265828254	0.000107280484907792	0.00139864731492546	0	0.00093286775247333	0	0.00131964977860486	0.00171245334146656	0.00434279320791786	0.000188560803269022	0.000672411276337105	0.000845624693217048	0.000317791817769198	0.000329612244659386	0.000363634676341938	0.000368023492542944	0.000162580869807654
347483	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter spathiphylli	0	0	0	0	0.000259950756456701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351091	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter valericigenes	0	0	0	0	0	0	0	0	0	0	0.000111490531809837	0	0	0.000204620994458033	0	0	0	0	0	0	0	0	0	0.000165341359105972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040639269031961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35517	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	NA	[Eubacterium] brachy	0	0	0	0	0	0	0	0	0	0	0	0.000183471214579441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35518	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	NA	[Eubacterium] nodatum	0	0	0	0	0	0	0	0	0	0	0	0.000460153046213166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
